ALT_GEO_CODE,Total - Ethnic origin for the population in private households - 25% sample data,English,French,Belgian,German,Swiss,Danish,Icelandic,Swedish,Polish,Russian,Croatian,Portuguese,Serbian,Spanish,Argentinian,Brazilian,Colombian,Costa Rican,Mexican,Panamanian,Peruvian,Uruguayan,Nigerian,Senegalese,Egyptian,Moroccan,Tunisian,Iranian,Saudi Arabian,Japanese,Korean,Australian
535017501,1.0,0.06395348837209303,0.029900332225913623,0.0,0.02823920265780731,0.0,0.0016611295681063123,0.0,0.0,0.014119601328903655,0.006644518272425249,0.0024916943521594683,0.09136212624584718,0.0016611295681063123,0.03737541528239203,0.0016611295681063123,0.014950166112956811,0.009136212624584718,0.0016611295681063123,0.009966777408637873,0.0,0.0033222591362126247,0.0,0.013289036544850499,0.0,0.0,0.0,0.0,0.0,0.0,0.0049833887043189366,0.006644518272425249,0.0
535017502,1.0,0.068762278978389,0.02226588081204977,0.0032743942370661427,0.03274394237066143,0.0,0.0,0.0013097576948264572,0.0019646365422396855,0.011787819253438114,0.003929273084479371,0.003929273084479371,0.04977079240340537,0.0026195153896529143,0.038637851997380485,0.0013097576948264572,0.003929273084479371,0.005239030779305829,0.0,0.0026195153896529143,0.0,0.0045841519318926,0.0032743942370661427,0.029469548133595286,0.0,0.0,0.0013097576948264572,0.0,0.0026195153896529143,0.0,0.0045841519318926,0.003929273084479371,0.0
535017600,1.0,0.14640198511166252,0.06823821339950373,0.0,0.05707196029776675,0.0037220843672456576,0.0024813895781637717,0.0024813895781637717,0.0,0.033498759305210915,0.02481389578163772,0.013647642679900745,0.0794044665012407,0.0037220843672456576,0.043424317617866005,0.00620347394540943,0.00620347394540943,0.00620347394540943,0.0,0.0024813895781637717,0.0,0.011166253101736972,0.0,0.0,0.0,0.0,0.0024813895781637717,0.0,0.0037220843672456576,0.0,0.00620347394540943,0.0024813895781637717,0.0
535018000,1.0,0.1720345640219953,0.06834249803613511,0.0015710919088766694,0.06912804399057344,0.002356637863315004,0.003927729772191673,0.002356637863315004,0.002356637863315004,0.02199528672427337,0.02356637863315004,0.003142183817753339,0.030636292223095052,0.014139827179890024,0.024351924587588374,0.0015710919088766694,0.0054988216810683424,0.0015710919088766694,0.0,0.0015710919088766694,0.0015710919088766694,0.0015710919088766694,0.0,0.0,0.0,0.003927729772191673,0.0015710919088766694,0.0,0.003927729772191673,0.0,0.003142183817753339,0.014925373134328358,0.0
535018101,1.0,0.22674418604651161,0.09883720930232558,0.0,0.08023255813953488,0.00813953488372093,0.0034883720930232558,0.0,0.0069767441860465115,0.046511627906976744,0.019767441860465116,0.0,0.031395348837209305,0.004651162790697674,0.013953488372093023,0.0,0.002325581395348837,0.0,0.0,0.004651162790697674,0.0,0.002325581395348837,0.0,0.002325581395348837,0.0,0.002325581395348837,0.0,0.0,0.009302325581395349,0.0,0.012790697674418604,0.0069767441860465115,0.004651162790697674
535018102,1.0,0.19605077574047955,0.07898448519040903,0.0028208744710860366,0.08885754583921016,0.0028208744710860366,0.004231311706629055,0.0,0.011283497884344146,0.0535966149506347,0.028208744710860368,0.004231311706629055,0.004231311706629055,0.00846262341325811,0.022566995768688293,0.0,0.0,0.0,0.0,0.0028208744710860366,0.0,0.007052186177715092,0.0,0.0028208744710860366,0.0,0.0028208744710860366,0.0028208744710860366,0.0,0.004231311706629055,0.0,0.007052186177715092,0.011283497884344146,0.0
535018200,1.0,0.24976613657623947,0.09260991580916744,0.002806361085126286,0.08699719363891488,0.004677268475210477,0.004677268475210477,0.0018709073900841909,0.009354536950420954,0.0205799812909261,0.01683816651075772,0.006548175865294668,0.023386342376052385,0.014967259120673527,0.0205799812909261,0.0018709073900841909,0.0,0.005612722170252572,0.0,0.01028999064546305,0.0,0.0018709073900841909,0.0,0.0,0.0,0.00841908325537886,0.0,0.0,0.007483629560336763,0.0,0.011225444340505144,0.007483629560336763,0.0
535018301,1.0,0.19811320754716982,0.04716981132075472,0.0,0.06981132075471698,0.0037735849056603774,0.0,0.0037735849056603774,0.0037735849056603774,0.02830188679245283,0.018867924528301886,0.0037735849056603774,0.02830188679245283,0.009433962264150943,0.018867924528301886,0.0,0.0037735849056603774,0.0037735849056603774,0.0,0.0037735849056603774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016981132075471698,0.0037735849056603774,0.0
535018302,1.0,0.2580246913580247,0.10493827160493827,0.0,0.11234567901234568,0.008641975308641974,0.012345679012345678,0.007407407407407408,0.0049382716049382715,0.03333333333333333,0.013580246913580247,0.0024691358024691358,0.019753086419753086,0.003703703703703704,0.006172839506172839,0.0,0.0024691358024691358,0.0,0.0,0.0024691358024691358,0.0,0.0,0.0,0.0024691358024691358,0.0,0.0049382716049382715,0.0,0.0,0.0,0.0,0.028395061728395062,0.014814814814814815,0.0
535018401,1.0,0.14299900695134063,0.06355511420059583,0.0,0.0804369414101291,0.007944389275074478,0.006951340615690168,0.0019860973187686196,0.0019860973187686196,0.018867924528301886,0.023833167825223437,0.003972194637537239,0.020854021847070508,0.012909632571996028,0.004965243296921549,0.0,0.004965243296921549,0.003972194637537239,0.0,0.0,0.0,0.0019860973187686196,0.0,0.0019860973187686196,0.0,0.0,0.0,0.0,0.006951340615690168,0.0,0.014895729890764648,0.010923535253227408,0.0019860973187686196
535018402,1.0,0.16824966078697423,0.06919945725915876,0.0027137042062415195,0.07191316146540028,0.005427408412483039,0.004070556309362279,0.0027137042062415195,0.012211668928086838,0.017639077340569877,0.014925373134328358,0.004070556309362279,0.021709633649932156,0.027137042062415198,0.027137042062415198,0.0,0.0027137042062415195,0.0067842605156037995,0.0,0.004070556309362279,0.0,0.0027137042062415195,0.0,0.0,0.0,0.0,0.0,0.0,0.0027137042062415195,0.0,0.009497964721845319,0.004070556309362279,0.0
535018501,1.0,0.17445255474452553,0.07664233576642336,0.0036496350364963502,0.07372262773722628,0.004379562043795621,0.0036496350364963502,0.0,0.004379562043795621,0.031386861313868614,0.021897810218978103,0.008759124087591242,0.016058394160583942,0.043795620437956206,0.02335766423357664,0.0,0.00291970802919708,0.00583941605839416,0.0,0.00948905109489051,0.0,0.00291970802919708,0.0,0.0,0.0,0.0036496350364963502,0.0,0.0,0.006569343065693431,0.0,0.0072992700729927005,0.010948905109489052,0.00145985401459854
535018502,1.0,0.17522321428571427,0.08035714285714286,0.0,0.0703125,0.0,0.005580357142857143,0.0,0.010044642857142858,0.04352678571428571,0.0234375,0.005580357142857143,0.012276785714285714,0.0546875,0.015625,0.0,0.0,0.0033482142857142855,0.0,0.004464285714285714,0.0,0.0,0.002232142857142857,0.0,0.002232142857142857,0.0033482142857142855,0.002232142857142857,0.0,0.014508928571428572,0.0,0.004464285714285714,0.002232142857142857,0.0
535018600,1.0,0.3158995815899582,0.07112970711297072,0.008368200836820083,0.09832635983263599,0.006276150627615063,0.0,0.0,0.006276150627615063,0.043933054393305436,0.02092050209205021,0.0041841004184100415,0.02092050209205021,0.008368200836820083,0.029288702928870293,0.0,0.0,0.008368200836820083,0.0,0.0041841004184100415,0.0,0.0,0.0,0.0,0.0,0.0041841004184100415,0.006276150627615063,0.0,0.012552301255230125,0.0,0.0041841004184100415,0.012552301255230125,0.010460251046025104
535018700,1.0,0.21418439716312057,0.07943262411347518,0.0,0.06524822695035461,0.005673758865248227,0.0070921985815602835,0.0028368794326241137,0.005673758865248227,0.03687943262411347,0.005673758865248227,0.0028368794326241137,0.01276595744680851,0.014184397163120567,0.02269503546099291,0.0028368794326241137,0.0028368794326241137,0.00851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009929078014184398,0.0,0.005673758865248227,0.0070921985815602835,0.0
535018800,1.0,0.2425,0.0725,0.005,0.065,0.005,0.0,0.0,0.005,0.0325,0.0075,0.005,0.02,0.0075,0.0225,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0125,0.0,0.0075,0.005,0.0075
